# time stamp,yA,yB,yC,yD,yE,defect1,defect2,defect3,defect4,defect5,defect6,defect7,defect8,defect9,defect10
0.000000,9.752432,167.773415,3.535921,146.095846,27.561279,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.200401,1.052820,164.374125,56.846964,150.099394,25.199260,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.400802,7.116256,166.726118,80.299592,145.365075,25.519280,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.601202,3.110660,168.689060,102.880259,139.559906,23.918400,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.801603,3.435978,165.720539,112.825397,138.453674,20.460975,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.002004,6.177305,168.798837,120.081575,142.472168,24.802771,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.202405,9.800057,167.602890,133.340178,141.641022,21.751210,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.402806,7.766564,165.098852,140.665959,136.345420,27.352901,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.603206,8.516651,164.660210,147.147970,134.279089,23.168508,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.803607,6.264177,164.708112,149.451601,135.359001,26.154489,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.004008,8.814280,166.010699,158.171604,133.674813,20.027839,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.204409,3.712702,170.119915,156.100001,130.248839,29.655712,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.404810,9.062806,173.431405,169.338433,128.879946,21.103657,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.605210,5.376674,173.400661,165.732142,129.499095,28.217037,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.805611,7.862182,165.473099,169.670600,127.412005,23.501219,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.006012,6.803513,174.401373,170.069287,130.021311,29.053071,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.206413,4.774651,166.434835,180.527770,121.710664,29.891762,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.406814,1.556091,167.765815,182.716934,125.255429,22.477565,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.607214,7.396802,172.687894,186.106228,121.378181,20.984623,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.807615,7.891520,175.945677,185.273970,124.405587,26.600426,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.008016,4.019341,171.468289,186.108677,122.939964,20.935260,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.208417,7.937293,174.321473,188.770673,121.562573,29.944533,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.408818,3.021278,170.047685,197.096753,118.047276,20.861763,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.609218,9.052279,173.709087,193.436374,123.806795,24.371102,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.809619,7.975016,177.253975,200.565705,121.308739,27.223418,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.010020,1.240288,173.220169,197.352060,115.806656,26.442460,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.210421,3.228253,168.723028,201.682557,118.395669,29.383297,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.410822,2.951722,170.362757,201.775472,115.161354,28.798681,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.611222,7.934563,173.712230,204.863714,113.206604,24.869409,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.811623,3.676342,171.240509,199.929374,110.070923,24.155058,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.012024,9.184162,170.118657,208.687897,116.580111,27.985657,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.212425,9.604872,178.548862,208.521011,115.040306,28.945295,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.412826,2.799638,178.437984,210.601918,111.045770,28.434172,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.613226,7.991228,172.276351,206.038728,115.788085,29.337852,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.813627,4.314530,176.689711,209.987152,108.857154,24.542987,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.014028,4.812484,174.170011,213.178793,108.955716,27.130664,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.214429,5.264546,178.952878,210.674274,108.234667,20.166744,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.414830,9.733904,175.327245,216.700941,105.350225,26.121737,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.615230,3.607906,176.510050,214.198506,110.204960,22.784581,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.815631,5.539863,174.718209,219.728103,110.884348,24.186635,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.016032,2.502606,177.534413,221.664738,106.499249,24.225554,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.216433,7.376227,175.728713,221.355577,104.072075,22.060798,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.416834,1.785542,171.498466,219.972462,103.943181,24.070068,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.617234,8.587798,178.522452,221.553824,107.158684,29.335006,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
