# time stamp,yA,yB,yC,yD,yE,defect1,defect2,defect3,defect4,defect5,defect6,defect7,defect8,defect9,defect10
0.000000,-5.958186,170.414400,19.222732,146.364315,11.566032,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000
0.200401,-6.947183,170.544185,66.273010,150.735763,10.807205,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000
0.400802,-2.708101,176.400006,96.606892,149.572650,15.372843,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000
0.601202,-2.272156,172.113352,109.800964,147.834018,19.872821,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000
0.801603,-7.493987,176.060185,125.262922,145.231588,19.703882,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000
1.002004,-9.088700,176.876750,135.224220,140.749548,19.951988,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000
1.202405,-1.509580,178.905210,138.038579,139.318563,17.870076,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000
1.402806,-5.806271,175.125500,148.801126,140.137653,19.807372,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000
1.603206,-6.450181,177.385988,152.675248,133.976966,13.195477,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000
1.803607,-7.085083,175.913234,160.802477,135.738352,17.646385,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000
2.004008,-1.774247,178.176216,168.771916,131.393479,16.181572,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000
2.204409,-3.898784,181.107220,171.755719,133.810373,14.791486,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000
2.404810,-7.886699,179.533737,175.416091,128.358964,14.221707,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000
2.605210,-8.185631,180.150913,182.175304,131.525431,18.035509,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000
2.805611,-9.987165,183.594386,180.254701,129.584489,16.385282,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000
3.006012,-5.290105,179.419723,180.737058,123.778301,12.094734,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000
3.206413,-5.915866,179.584478,187.591387,131.243599,16.491423,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000
3.406814,-7.817030,183.887165,189.129628,120.280401,19.542713,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000
3.607214,-1.260672,179.140834,192.949480,121.072101,18.313985,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000
3.807615,-4.621710,181.067776,196.725942,120.476623,18.232081,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000
4.008016,-7.726955,184.174040,201.157926,119.015555,17.955273,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000
4.208417,-3.450417,181.633057,202.225217,120.983847,15.695506,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000
4.408818,-1.593665,185.318454,207.196859,121.749101,13.781430,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000
4.609218,-4.033639,183.441202,206.588212,119.166306,14.275120,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000
4.809619,-9.343240,183.649858,205.655242,116.735077,13.832257,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000
5.010020,-2.935348,180.269630,209.448036,122.215487,19.176356,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000
5.210421,-1.050226,182.472113,205.144053,112.717505,10.201815,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000
5.410822,-2.516364,184.998320,216.254254,120.006179,14.080992,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000
5.611222,-0.271020,181.724692,211.977473,115.100719,10.041531,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000
5.811623,-5.314806,185.314351,215.802739,112.187587,16.822143,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000
6.012024,-4.496868,188.447198,221.162194,110.973300,16.005929,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000
6.212425,-6.239399,183.006927,219.197685,109.760374,15.236829,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000
6.412826,-4.248595,187.048456,223.022134,115.814919,11.418979,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000
6.613226,-6.380735,181.521516,220.479716,112.783058,13.503141,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000
6.813627,-6.432043,184.114911,226.303510,106.182907,19.592485,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000
7.014028,-7.551793,182.884624,221.346133,113.869448,17.384371,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000
7.214429,-6.212231,189.662630,223.402733,108.634797,15.087581,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000
7.414830,-0.849300,181.000655,230.128454,108.903492,10.427359,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000
7.615230,-3.014142,181.117763,229.007844,104.011606,13.079486,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000
7.815631,-5.220108,180.518035,224.521349,102.495202,12.592056,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000
8.016032,-5.016738,187.200635,226.732586,108.019353,10.349208,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000
8.216433,-6.054710,181.719260,228.712657,110.575057,11.696124,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000
8.416834,-2.256550,189.120184,233.669080,104.290513,12.443957,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000
8.617234,-8.401069,183.145945,232.968540,101.458766,11.171039,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000
8.817635,-2.253396,180.353114,236.107365,99.483060,18.728463,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000
9.018036,-2.644231,181.690598,232.952399,104.538838,14.888329,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000
9.218437,-0.074386,180.252963,230.518627,102.456346,11.387058,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000
9.418838,-4.572392,188.579894,236.581534,104.412897,14.440770,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000
9.619238,-6.910938,182.328051,239.357093,103.144785,18.764758,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000
