# time stamp,yA,yB,yC,yD,yE,defect1,defect2,defect3,defect4,defect5,defect6,defect7,defect8,defect9,defect10
0.000000,7.994501,189.286263,5.171529,150.027775,26.566180,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
0.200401,8.459860,184.387520,58.630770,141.658794,26.162903,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
0.400802,2.873677,188.178947,89.176469,140.799105,29.903951,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
0.601202,2.060277,187.451850,105.697116,146.003337,23.683979,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
0.801603,5.942878,181.885272,109.893305,141.020260,26.407576,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1.002004,2.055768,185.514089,128.739342,139.777919,22.152989,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1.202405,2.713901,191.742956,135.212037,134.625757,24.880783,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1.402806,3.198563,190.627484,142.734575,136.639245,26.287938,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1.603206,8.779054,186.878427,148.118378,139.927800,28.913081,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1.803607,2.740470,184.447156,148.482367,134.041539,22.009215,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
2.004008,0.619489,190.408335,151.062821,136.259319,23.142255,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
2.204409,7.042215,184.368704,160.360073,131.144367,20.014944,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
2.404810,6.209395,193.521547,168.841061,130.125786,29.887517,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
2.605210,8.695931,186.036736,167.589776,127.362421,23.691136,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
2.805611,4.210389,191.199507,171.695589,126.515258,28.595396,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
3.006012,8.618395,193.214253,178.407923,128.807711,22.199895,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
3.206413,1.118180,187.930405,181.250632,123.739656,27.296733,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
3.406814,5.008021,193.507300,179.868305,124.036476,29.263516,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
3.607214,7.860284,195.290349,183.876834,121.797959,25.771033,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
3.807615,9.450884,194.488679,182.008945,126.460714,23.862729,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
4.008016,6.312682,189.335790,183.859844,122.103780,25.452572,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
4.208417,5.734197,189.816552,191.198979,125.816278,26.740554,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
4.408818,6.339169,194.641209,194.650224,121.171997,20.910437,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
4.609218,2.236699,191.673992,191.794968,116.878020,23.180212,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
4.809619,0.579173,196.683889,194.360135,122.270893,26.307232,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
5.010020,5.337461,196.300780,198.634876,121.724308,20.910031,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
5.210421,1.032394,197.287774,199.946116,113.961437,26.457928,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
5.410822,9.157696,192.380450,202.570462,112.905579,28.884626,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
5.611222,8.409583,191.739164,203.337090,113.074407,26.248969,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
5.811623,7.663529,196.110748,203.660886,112.950797,28.135235,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
6.012024,2.753867,199.255590,209.892077,115.746155,25.571997,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
6.212425,6.180247,196.962180,207.773775,113.182283,29.062998,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
6.412826,3.236189,191.908091,206.818862,113.735954,27.079837,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
6.613226,1.488621,192.805168,209.992331,106.954977,20.957845,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
6.813627,6.402313,191.535763,215.498462,107.907825,27.109496,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
7.014028,7.585717,189.958127,213.970037,108.280875,21.604418,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
7.214429,4.370561,197.393501,218.041453,104.849789,26.820467,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
7.414830,3.593925,190.299115,219.683387,105.719629,27.716572,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
7.615230,3.971465,196.518223,215.873682,103.419954,21.196933,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
7.815631,4.603931,193.422409,222.665789,112.046145,20.276496,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
8.016032,4.827907,191.626939,218.359283,103.368664,28.056796,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
8.216433,5.396593,198.238888,219.480727,109.798671,28.685746,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
8.416834,10.052164,196.260221,225.944294,107.452215,28.495972,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
8.617234,8.803380,190.166250,222.590909,107.288266,23.214231,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
8.817635,7.347652,190.551232,223.923452,99.529203,25.567065,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
9.018036,9.907255,191.190112,222.648582,101.737437,29.589211,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
9.218437,2.650505,190.412014,228.048867,99.320729,29.746307,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
9.418838,9.799771,196.217925,226.817630,98.173241,25.250759,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
9.619238,2.111687,197.816692,230.570260,97.987347,29.071580,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
9.819639,10.672450,191.342127,232.660357,104.119666,29.341643,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
10.020040,4.479356,197.747190,224.751321,103.133862,26.297572,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
10.220441,7.323568,189.207071,229.335339,100.164766,26.770990,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
10.420842,13.057010,190.937925,231.851399,95.318644,21.816386,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
10.621242,6.619677,193.053330,230.278196,98.783384,25.880385,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
10.821643,8.671410,192.832187,227.805662,98.263202,29.246420,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
11.022044,6.508039,190.070939,234.404776,95.580542,20.721791,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
11.222445,10.910261,192.200545,236.429168,98.128506,24.773666,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
11.422846,11.077564,196.694679,236.834958,94.836586,23.286072,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
11.623246,15.644927,187.509660,230.229689,98.720909,28.381422,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
11.823647,16.625474,189.138293,232.055625,100.040661,28.198745,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
12.024048,22.245333,194.832047,232.196280,99.957171,25.060818,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
12.224449,23.765220,187.220346,239.511422,92.076997,22.664867,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
12.424850,27.113599,193.868966,239.142481,91.480761,26.493798,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
12.625251,26.089969,193.727704,234.872439,99.784028,29.168378,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
12.825651,33.062259,185.816617,234.854057,95.533720,26.784358,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
13.026052,38.073235,189.076670,237.486041,95.556714,22.191272,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
13.226453,41.846250,185.664230,235.492077,92.998050,22.465436,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
13.426854,43.767239,188.356512,237.741170,94.148994,22.825751,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
13.627255,48.000201,189.852537,242.606159,93.093430,27.129294,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
13.827655,62.459712,193.507459,244.047551,97.210730,27.191689,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
14.028056,67.132042,188.975158,239.480282,96.220281,21.285076,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
14.228457,67.559919,190.235312,245.329258,96.330315,20.672628,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
14.428858,78.906815,183.295191,247.505079,94.932542,24.474173,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
14.629259,88.542703,183.589518,248.862767,86.536930,25.216167,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
14.829659,95.501037,186.889105,242.572922,86.483918,27.530896,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
15.030060,104.323200,185.883349,243.001222,87.167886,20.210370,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
15.230461,119.302804,187.122252,242.017093,92.101632,23.100833,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
15.430862,120.617151,187.769467,251.018755,85.501844,29.932282,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
15.631263,132.761468,187.800985,243.737277,88.549774,26.751952,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
15.831663,137.191443,180.642824,247.903106,86.339739,26.294276,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
16.032064,149.685699,188.778664,245.119601,90.142880,27.277807,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
16.232465,150.456005,185.774469,251.927179,88.021718,29.099681,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
16.432866,161.538158,181.806545,249.889258,87.385812,29.963115,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
16.633267,170.499129,180.666251,244.430051,85.572910,26.323871,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
