# time stamp,yA,yB,yC,yD,yE,defect1,defect2,defect3,defect4,defect5,defect6,defect7,defect8,defect9,defect10
0.000000,1.890380,186.156115,0.382027,152.450483,27.222255,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.200401,5.166047,181.427429,56.214008,148.528346,27.759988,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.400802,8.298064,190.793391,84.744398,140.584154,24.300886,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.601202,4.217516,188.839920,99.653266,139.224023,29.738144,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.801603,0.181014,188.137709,112.323081,146.405844,29.381165,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.002004,2.058756,187.354092,129.019467,141.302541,28.132910,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.202405,5.077782,191.336459,133.009448,137.578195,29.046008,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.402806,6.211522,184.591619,136.804851,137.776246,27.447167,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.603206,4.025069,192.358755,144.358934,136.833438,26.644561,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.803607,2.765793,192.241882,146.308906,131.431479,28.044570,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.004008,3.989226,193.151339,154.148415,136.702418,29.786553,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.204409,3.580723,184.582809,158.352514,135.409725,22.126755,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.404810,8.024202,193.626276,169.281869,134.502823,20.340114,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.605210,4.451533,188.784489,170.802011,128.934547,24.865228,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
