# time stamp,yA,yB,yC,yD,yE,defect1,defect2,defect3,defect4,defect5,defect6,defect7,defect8,defect9,defect10
0.000000,1.948481,176.532171,0.942016,142.982175,28.393712,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000
0.200401,1.527913,174.578289,58.496396,136.454810,28.326875,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000
0.400802,4.540959,175.330426,89.501760,137.764421,27.052046,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000
0.601202,2.095422,179.366399,102.405291,133.871023,22.312391,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000
0.801603,0.616860,175.796919,118.413920,135.169327,23.219194,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000
1.002004,1.416043,176.306999,121.903387,127.131151,24.574798,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000
1.202405,9.024837,175.683633,129.484661,127.330689,29.024737,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000
1.402806,9.876346,175.193191,137.726504,130.411022,25.531376,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000
1.603206,3.901040,177.534634,150.553361,124.600292,27.509971,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000
1.803607,8.499365,182.535098,152.216470,126.307690,26.683918,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000
2.004008,7.651207,183.529264,154.122494,121.620321,29.162895,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000
2.204409,2.361299,183.841642,164.660458,125.839738,26.062579,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000
2.404810,6.572228,178.525970,159.702173,124.116475,21.071556,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000
2.605210,9.103719,175.705243,169.136630,124.376679,26.409782,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000
2.805611,3.250233,179.195048,175.047655,114.347442,26.394379,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000
3.006012,6.374961,181.463068,175.177494,113.285978,25.200134,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000
3.206413,7.008647,183.640390,178.688433,120.843698,21.626201,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000
3.406814,4.570918,179.606356,185.406950,116.812081,25.641875,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000
3.607214,1.917096,177.226382,184.047692,113.384825,28.513193,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000
